year,SupplierName,Product,lead_time_real_promedio,lead_time_teorico_promedio,desviacion_promedio,num_pedidos
2019,Proveedor 766,SE41411,19.0,45.0,-26.0,1
2019,Proveedor 766,SE41412,19.0,45.0,-26.0,1
2019,Proveedor 766,SE41413,19.0,45.0,-26.0,1
2019,Proveedor 766,SE41414,19.0,45.0,-26.0,1
2019,Proveedor 766,SE41415,19.0,45.0,-26.0,1
2019,Proveedor 766,SE41416,19.0,45.0,-26.0,1
2019,Proveedor 766,SE41417,30.0,45.0,-15.0,1
2019,Proveedor 766,SE41418,30.0,45.0,-15.0,1
2019,Proveedor 766,SE41426,55.0,45.0,10.0,1
2019,Proveedor 766,SE41427,55.0,45.0,10.0,1
2019,Proveedor 766,SE4143,19.0,45.0,-26.0,1
2019,Proveedor 766,SE41435,55.0,45.0,10.0,1
2019,Proveedor 766,SE4160,19.0,45.0,-26.0,1
2019,Proveedor 766,SE4176,30.0,45.0,-15.0,1
2019,Proveedor 766,SE4194,23.0,45.0,-22.0,1
2019,Proveedor 768,MP019607,32.357142857142854,10.0,22.357142857142858,14
2019,Proveedor 770,MP02115,22.5,45.0,-22.5,2
2019,Proveedor 770,MP024204,27.333333333333332,45.0,-17.666666666666668,3
2019,Proveedor 770,MP07011,26.5,45.0,-18.5,2
2019,Proveedor 770,MP07093,39.0,45.0,-6.0,1
2019,Proveedor 770,MP07134,51.0,45.0,6.0,1
2019,Proveedor 770,MP07135,41.5,45.0,-3.5,2
2019,Proveedor 770,MP07310,11.0,45.0,-34.0,1
2019,Proveedor 770,SE31331,51.0,45.0,6.0,1
2019,Proveedor 770,SE31394,51.0,45.0,6.0,1
2019,Proveedor 770,SE4105,40.666666666666664,45.0,-4.333333333333333,3
2019,Proveedor 770,SE41134,25.666666666666668,45.0,-19.333333333333332,3
2019,Proveedor 770,SE41164,11.0,45.0,-34.0,1
2019,Proveedor 770,SE41173,39.0,45.0,-6.0,1
2019,Proveedor 770,SE41178,31.333333333333332,45.0,-13.666666666666666,3
2019,Proveedor 770,SE4122,51.0,45.0,6.0,2
2019,Proveedor 770,SE4131,51.0,45.0,6.0,1
2019,Proveedor 770,SE41347,34.0,45.0,-11.0,1
2019,Proveedor 770,SE41408,34.0,45.0,-11.0,1
2019,Proveedor 770,SE41409,34.0,45.0,-11.0,1
2019,Proveedor 770,SE41424,39.0,45.0,-6.0,1
2019,Proveedor 770,SE41436,11.0,45.0,-34.0,1
2019,Proveedor 770,SE41437,11.0,45.0,-34.0,1
2019,Proveedor 792,SE3106,23.666666666666668,45.0,-21.333333333333332,3
2019,Proveedor 792,SE3110,15.0,45.0,-30.0,1
2019,Proveedor 792,SE3111,36.666666666666664,45.0,-8.333333333333334,3
2019,Proveedor 792,SE3114,16.4,45.0,-28.6,5
2019,Proveedor 792,SE31150,12.0,45.0,-33.0,1
2019,Proveedor 792,SE3118,15.0,45.0,-30.0,1
2019,Proveedor 792,SE31180,42.0,45.0,-3.0,1
2019,Proveedor 792,SE31183,28.0,45.0,-17.0,1
2019,Proveedor 792,SE3120,40.75,45.0,-4.25,4
2019,Proveedor 792,SE3121,48.5,45.0,3.5,2
2019,Proveedor 792,SE31220,28.0,45.0,-17.0,1
2019,Proveedor 792,SE31221,28.0,45.0,-17.0,1
2019,Proveedor 792,SE31222,28.0,45.0,-17.0,1
2019,Proveedor 792,SE31226,28.0,45.0,-17.0,1
2019,Proveedor 792,SE31230,28.0,45.0,-17.0,1
2019,Proveedor 792,SE31231,33.666666666666664,45.0,-11.333333333333334,3
2019,Proveedor 792,SE31243,42.0,45.0,-3.0,1
2019,Proveedor 792,SE31247,12.0,45.0,-33.0,1
2019,Proveedor 792,SE31254,28.0,45.0,-17.0,1
2019,Proveedor 792,SE31264,35.0,45.0,-10.0,2
2019,Proveedor 792,SE31265,35.0,45.0,-10.0,2
2019,Proveedor 792,SE31266,28.5,45.0,-16.5,2
2019,Proveedor 792,SE31272,24.0,45.0,-21.0,2
2019,Proveedor 792,SE31273,33.666666666666664,45.0,-11.333333333333334,3
2019,Proveedor 792,SE31274,39.666666666666664,45.0,-5.333333333333333,3
2019,Proveedor 792,SE31276,15.0,45.0,-30.0,1
2019,Proveedor 792,SE31277,15.0,45.0,-30.0,1
2019,Proveedor 792,SE4117,27.6,45.0,-17.4,5
2019,Proveedor 792,SE41171,42.0,45.0,-3.0,1
2019,Proveedor 792,SE41269,35.0,45.0,-10.0,2
2019,Proveedor 792,SE41270,23.0,45.0,-22.0,1
2019,Proveedor 792,SE41271,23.0,45.0,-22.0,1
2019,Proveedor 792,SE41272,42.0,45.0,-3.0,1
2019,Proveedor 792,SE41273,42.0,45.0,-3.0,1
2019,Proveedor 792,SE41275,23.0,45.0,-22.0,1
2019,Proveedor 792,SE41281,15.0,45.0,-30.0,1
2019,Proveedor 792,SE41284,15.0,45.0,-30.0,1
2019,Proveedor 792,SE41294,15.0,45.0,-30.0,1
2019,Proveedor 792,SE41298,12.0,45.0,-33.0,1
2019,Proveedor 792,SE41305,12.0,45.0,-33.0,1
2019,Proveedor 792,SE41314,15.0,45.0,-30.0,1
2019,Proveedor 792,SE41327,15.0,45.0,-30.0,1
2019,Proveedor 792,SE41332,15.0,45.0,-30.0,1
2019,Proveedor 792,SE41348,53.0,45.0,8.0,1
2019,Proveedor 792,SE41381,12.0,45.0,-33.0,1
2019,Proveedor 792,SE41402,15.0,45.0,-30.0,1
2019,Proveedor 792,SE4186,42.0,45.0,-3.0,1
2019,Proveedor 792,SE4188,27.75,45.0,-17.25,4
2019,Proveedor 792,SE4189,53.0,45.0,8.0,1
2019,Proveedor 792,SE4198,15.0,45.0,-30.0,1
2019,Proveedor 796,SE3109,19.333333333333332,45.0,-25.666666666666668,3
2019,Proveedor 796,SE3113,28.0,45.0,-17.0,1
2019,Proveedor 796,SE3122,41.0,45.0,-4.0,1
2019,Proveedor 796,SE3123,32.666666666666664,45.0,-12.333333333333334,3
2019,Proveedor 796,SE3124,34.5,45.0,-10.5,2
2019,Proveedor 796,SE3126,29.666666666666668,45.0,-15.333333333333334,3
2019,Proveedor 796,SE3127,27.0,45.0,-18.0,3
2019,Proveedor 796,SE3129,28.5,45.0,-16.5,2
2019,Proveedor 796,SE31314,41.0,45.0,-4.0,1
2019,Proveedor 796,SE31390,19.0,45.0,-26.0,1
2019,Proveedor 796,SE31448,29.0,45.0,-16.0,1
2019,Proveedor 796,SE4103,19.666666666666668,45.0,-25.333333333333332,3
2019,Proveedor 796,SE4104,24.0,45.0,-21.0,2
2019,Proveedor 796,SE4107,29.0,45.0,-16.0,1
2019,Proveedor 796,SE4111,24.0,45.0,-21.0,2
2019,Proveedor 796,SE4120,29.0,45.0,-16.0,1
2019,Proveedor 796,SE41292,41.0,45.0,-4.0,1
2019,Proveedor 796,SE4130,29.0,45.0,-16.0,1
2019,Proveedor 796,SE4135,15.0,45.0,-30.0,2
2019,Proveedor 796,SE4145,24.0,45.0,-21.0,2
2019,Proveedor 796,SE4158,28.0,45.0,-17.0,1
2019,Proveedor 796,SE4181,28.0,45.0,-17.0,1
2019,Proveedor 8,MP019605,28.333333333333332,10.0,18.333333333333332,3
2019,Proveedor 804,P9012,27.666666666666668,45.0,-17.333333333333332,3
2019,Proveedor 804,P9013,61.0,45.0,16.0,1
2019,Proveedor 804,P9014,34.5,45.0,-10.5,2
2019,Proveedor 804,P9020,21.0,45.0,-24.0,1
2019,Proveedor 804,P9021,15.0,45.0,-30.0,1
2019,Proveedor 804,P9026,23.0,45.0,-22.0,2
2019,Proveedor 804,P9028,25.0,45.0,-20.0,2
2019,Proveedor 804,P9029,56.0,45.0,11.0,1
2019,Proveedor 804,P9047,14.0,45.0,-31.0,1
2019,Proveedor 804,P9054,27.666666666666668,45.0,-17.333333333333332,3
2019,Proveedor 804,P9073,56.0,45.0,11.0,1
2019,Proveedor 804,P9080,15.0,45.0,-30.0,1
2019,Proveedor 804,P9091,21.0,45.0,-24.0,1
2019,Proveedor 804,P9100,19.5,45.0,-25.5,2
2019,Proveedor 804,P9108T,26.4,45.0,-18.6,5
2019,Proveedor 804,P9113,29.75,45.0,-15.25,4
2019,Proveedor 804,P9123,31.375,45.0,-13.625,8
2019,Proveedor 804,P9155,31.0,45.0,-14.0,1
2019,Proveedor 804,P9172,22.5,45.0,-22.5,2
2019,Proveedor 804,P9174,40.25,45.0,-4.75,4
2019,Proveedor 804,P9179,18.0,45.0,-27.0,1
2019,Proveedor 804,P9180,18.0,45.0,-27.0,1
2019,Proveedor 804,P9189,49.333333333333336,45.0,4.333333333333333,3
2019,Proveedor 804,P9203,40.75,45.0,-4.25,4
2019,Proveedor 804,P9218,14.0,45.0,-31.0,1
2019,Proveedor 804,P9224T,29.666666666666668,45.0,-15.333333333333334,3
2019,Proveedor 804,P9229T,33.8,45.0,-11.2,5
2019,Proveedor 804,P9233T,31.6,45.0,-13.4,5
2019,Proveedor 804,P9235T,24.25,45.0,-20.75,4
2019,Proveedor 804,P9237T,32.4,45.0,-12.6,5
2019,Proveedor 804,P9238T,26.25,45.0,-18.75,4
2019,Proveedor 804,P9241T,30.0,45.0,-15.0,4
2019,Proveedor 804,P9256,56.0,45.0,11.0,1
2019,Proveedor 804,P9261,42.25,45.0,-2.75,4
2019,Proveedor 804,P9264,37.0,45.0,-8.0,2
2019,Proveedor 804,P9267,46.5,45.0,1.5,2
2019,Proveedor 804,P9270,35.5,45.0,-9.5,12
2019,Proveedor 804,P9276,23.0,45.0,-22.0,2
2019,Proveedor 804,P9277,31.636363636363637,45.0,-13.363636363636363,11
2019,Proveedor 804,P9278,18.0,45.0,-27.0,1
2019,Proveedor 804,P9280,29.09090909090909,45.0,-15.909090909090908,11
2019,Proveedor 804,P9283,25.8,45.0,-19.2,5
2019,Proveedor 804,P9290,27.5,45.0,-17.5,2
2019,Proveedor 804,P9295T,22.5,45.0,-22.5,2
2019,Proveedor 804,P9298,18.0,45.0,-27.0,1
2019,Proveedor 804,P9302T,29.0,45.0,-16.0,1
2019,Proveedor 804,P9304,38.666666666666664,45.0,-6.333333333333333,9
2019,Proveedor 804,P9305,31.0,45.0,-14.0,1
2019,Proveedor 804,P9313,31.0,45.0,-14.0,1
2019,Proveedor 804,P9315,21.0,45.0,-24.0,1
2019,Proveedor 804,P9320T,31.0,45.0,-14.0,1
2019,Proveedor 804,P9321T,27.333333333333332,45.0,-17.666666666666668,6
2019,Proveedor 804,P9324,27.166666666666668,45.0,-17.833333333333332,12
2019,Proveedor 804,P9327,56.0,45.0,11.0,1
2019,Proveedor 804,P9328,35.5,45.0,-9.5,2
2019,Proveedor 804,P9331,30.714285714285715,45.0,-14.285714285714286,7
2019,Proveedor 804,P9336T,31.666666666666668,45.0,-13.333333333333334,3
2019,Proveedor 804,P9337T,18.0,45.0,-27.0,1
2019,Proveedor 804,P9338T,18.0,45.0,-27.0,1
2019,Proveedor 804,P9340T,27.5,45.0,-17.5,6
2019,Proveedor 804,P9341T,30.0,45.0,-15.0,2
2019,Proveedor 804,P9345,22.571428571428573,45.0,-22.428571428571427,7
2019,Proveedor 804,P9346,38.0,45.0,-7.0,3
2019,Proveedor 804,P9347,32.666666666666664,45.0,-12.333333333333334,3
2019,Proveedor 804,P9351,18.0,45.0,-27.0,1
2019,Proveedor 804,P9352,34.625,45.0,-10.375,8
2019,Proveedor 804,P9355,13.5,45.0,-31.5,2
2019,Proveedor 804,P9356,14.0,45.0,-31.0,1
2019,Proveedor 804,P9362,30.142857142857142,45.0,-14.857142857142858,7
2019,Proveedor 804,P9370,56.0,45.0,11.0,1
2019,Proveedor 804,P9374,32.75,45.0,-12.25,4
2019,Proveedor 804,P9375,18.0,45.0,-27.0,1
2019,Proveedor 804,P9377T,26.9,45.0,-18.1,10
2019,Proveedor 804,P9380,56.0,45.0,11.0,1
2019,Proveedor 804,P9383,18.0,45.0,-27.0,1
2019,Proveedor 804,P9385T,19.5,45.0,-25.5,2
2019,Proveedor 804,P9387,27.5,45.0,-17.5,2
2019,Proveedor 804,P9390,13.0,45.0,-32.0,1
2019,Proveedor 804,P9391T,31.428571428571427,45.0,-13.571428571428571,7
2019,Proveedor 804,P9392T,26.4,45.0,-18.6,5
2019,Proveedor 804,P9401,23.333333333333332,45.0,-21.666666666666668,3
2019,Proveedor 804,P9414,18.0,45.0,-27.0,1
2019,Proveedor 804,P9430,30.0,45.0,-15.0,7
2019,Proveedor 804,P9434,26.0,45.0,-19.0,2
2019,Proveedor 804,P9450T,34.6,45.0,-10.4,5
2019,Proveedor 804,P9452T,17.5,45.0,-27.5,2
2019,Proveedor 804,P9462T,35.0,45.0,-10.0,2
2019,Proveedor 804,P9471T,32.857142857142854,45.0,-12.142857142857142,7
2019,Proveedor 804,P9479,17.0,45.0,-28.0,2
2019,Proveedor 804,P9487T,35.77777777777778,45.0,-9.222222222222221,9
2019,Proveedor 804,P9491,28.58823529411765,45.0,-16.41176470588235,17
2019,Proveedor 804,P9493,28.25,45.0,-16.75,4
2019,Proveedor 804,P9497,30.5,45.0,-14.5,12
2019,Proveedor 804,P9512,56.0,45.0,11.0,2
2019,Proveedor 804,P9515,56.0,45.0,11.0,1
2019,Proveedor 804,P9518T,28.4,45.0,-16.6,10
2019,Proveedor 804,P9521T,26.5,45.0,-18.5,12
2019,Proveedor 804,P9525T,28.0,45.0,-17.0,5
2019,Proveedor 804,P9527,37.666666666666664,45.0,-7.333333333333333,3
2019,Proveedor 804,P9536,37.0,45.0,-8.0,2
2019,Proveedor 804,P9541,21.0,45.0,-24.0,1
2019,Proveedor 804,P9543,56.0,45.0,11.0,1
2019,Proveedor 804,P9549T,18.0,45.0,-27.0,1
2019,Proveedor 804,P9550T,33.0,45.0,-12.0,3
2019,Proveedor 804,P9551T,36.25,45.0,-8.75,4
2019,Proveedor 804,P9556T,18.0,45.0,-27.0,1
2019,Proveedor 804,P9562T,30.4,45.0,-14.6,15
2019,Proveedor 804,P9567,56.0,45.0,11.0,1
2019,Proveedor 804,P9568T,41.0,45.0,-4.0,2
2019,Proveedor 804,P9569T,56.0,45.0,11.0,1
2019,Proveedor 804,P9570,30.6,45.0,-14.4,5
2019,Proveedor 804,P9571,32.25,45.0,-12.75,4
2019,Proveedor 804,P9572,27.545454545454547,45.0,-17.454545454545453,11
2019,Proveedor 804,P9573,36.5,45.0,-8.5,6
2019,Proveedor 804,P9574,27.25,45.0,-17.75,12
2019,Proveedor 804,P9575,37.0,45.0,-8.0,1
2019,Proveedor 804,P9577,37.0,45.0,-8.0,2
2019,Proveedor 804,P9578,30.428571428571427,45.0,-14.571428571428571,7
2019,Proveedor 804,P9579,31.0,45.0,-14.0,1
2019,Proveedor 804,P9581,38.5,45.0,-6.5,2
2019,Proveedor 804,P9583T,31.0,45.0,-14.0,13
2019,Proveedor 804,P9584T,39.5,45.0,-5.5,2
2019,Proveedor 804,P9585T,33.30769230769231,45.0,-11.692307692307692,13
2019,Proveedor 804,P9586T,28.857142857142858,45.0,-16.142857142857142,7
2019,Proveedor 804,P9587T,29.0,45.0,-16.0,5
2019,Proveedor 804,P9588T,43.5,45.0,-1.5,2
2019,Proveedor 804,P9590T,36.55555555555556,45.0,-8.444444444444445,9
2019,Proveedor 804,P9592T,29.0,45.0,-16.0,4
2019,Proveedor 804,P9593T,41.333333333333336,45.0,-3.6666666666666665,3
2019,Proveedor 804,P9603T,37.0,45.0,-8.0,1
2019,Proveedor 804,P9801,38.5,45.0,-6.5,2
2019,Proveedor 804,P9802,32.75,45.0,-12.25,8
2019,Proveedor 804,P9803,28.857142857142858,45.0,-16.142857142857142,7
2019,Proveedor 804,P9809,13.0,45.0,-32.0,1
2019,Proveedor 804,P9810,16.0,45.0,-29.0,3
2019,Proveedor 804,P98102,30.2,45.0,-14.8,5
2019,Proveedor 804,P98105,35.8,45.0,-9.2,5
2019,Proveedor 804,P98125,31.0,45.0,-14.0,1
2019,Proveedor 804,P98135,18.0,45.0,-27.0,1
2019,Proveedor 804,P98136,13.0,45.0,-32.0,1
2019,Proveedor 804,P98141T,34.5,45.0,-10.5,4
2019,Proveedor 804,P98146T,30.0,45.0,-15.0,2
2019,Proveedor 804,P9814T,33.142857142857146,45.0,-11.857142857142858,7
2019,Proveedor 804,P98150T,41.333333333333336,45.0,-3.6666666666666665,3
2019,Proveedor 804,P98151T,56.0,45.0,11.0,1
2019,Proveedor 804,P98152T,18.0,45.0,-27.0,1
2019,Proveedor 804,P98153T,36.666666666666664,45.0,-8.333333333333334,3
2019,Proveedor 804,P98154T,32.0,45.0,-13.0,5
2019,Proveedor 804,P98155T,18.0,45.0,-27.0,1
2019,Proveedor 804,P98156T,21.0,45.0,-24.0,1
2019,Proveedor 804,P9815T,26.5,45.0,-18.5,8
2019,Proveedor 804,P98164T,16.0,45.0,-29.0,2
2019,Proveedor 804,P9817,21.0,45.0,-24.0,1
2019,Proveedor 804,P98170T,34.0,45.0,-11.0,3
2019,Proveedor 804,P98181T,34.166666666666664,45.0,-10.833333333333334,6
2019,Proveedor 804,P98182T,40.25,45.0,-4.75,4
2019,Proveedor 804,P98183,26.0,45.0,-19.0,2
2019,Proveedor 804,P98184T,35.2,45.0,-9.8,5
2019,Proveedor 804,P98186T,49.0,45.0,4.0,2
2019,Proveedor 804,P98192T,28.833333333333332,45.0,-16.166666666666668,6
2019,Proveedor 804,P98193,22.6,45.0,-22.4,5
2019,Proveedor 804,P98194T,46.0,45.0,1.0,2
2019,Proveedor 804,P98195T,38.5,45.0,-6.5,2
2019,Proveedor 804,P98197T,14.0,45.0,-31.0,1
2019,Proveedor 804,P98199T,38.5,45.0,-6.5,2
2019,Proveedor 804,P98200T,32.0,45.0,-13.0,8
2019,Proveedor 804,P98201T,21.0,45.0,-24.0,1
2019,Proveedor 804,P98202T,37.0,45.0,-8.0,1
2019,Proveedor 804,P98203T,37.0,45.0,-8.0,3
2019,Proveedor 804,P98204T,27.5,45.0,-17.5,2
2019,Proveedor 804,P98205T,17.5,45.0,-27.5,2
2019,Proveedor 804,P98206T,19.5,45.0,-25.5,2
2019,Proveedor 804,P98209T,30.444444444444443,45.0,-14.555555555555555,9
2019,Proveedor 804,P98210T,31.5,45.0,-13.5,2
2019,Proveedor 804,P98211T,21.0,45.0,-24.0,3
2019,Proveedor 804,P98212,56.0,45.0,11.0,1
2019,Proveedor 804,P98216T,25.5,45.0,-19.5,2
2019,Proveedor 804,P98217T,19.5,45.0,-25.5,2
2019,Proveedor 804,P98218,35.5,45.0,-9.5,2
2019,Proveedor 804,P98219T,58.5,45.0,13.5,2
2019,Proveedor 804,P98221T,38.0,45.0,-7.0,3
2019,Proveedor 804,P98223T,25.5,45.0,-19.5,2
2019,Proveedor 804,P98225T,30.666666666666668,45.0,-14.333333333333334,3
2019,Proveedor 804,P98227T,43.5,45.0,-1.5,2
2019,Proveedor 804,P98229T,30.666666666666668,45.0,-14.333333333333334,6
2019,Proveedor 804,P9823,43.0,45.0,-2.0,3
2019,Proveedor 804,P98230T,37.0,45.0,-8.0,1
2019,Proveedor 804,P98231T,32.25,45.0,-12.75,4
2019,Proveedor 804,P98234T,27.8,45.0,-17.2,5
2019,Proveedor 804,P98235T,29.0,45.0,-16.0,2
2019,Proveedor 804,P98236T,34.714285714285715,45.0,-10.285714285714286,7
2019,Proveedor 804,P98238,56.0,45.0,11.0,1
2019,Proveedor 804,P98239T,58.5,45.0,13.5,2
2019,Proveedor 804,P98240,46.5,45.0,1.5,2
2019,Proveedor 804,P98241T,43.5,45.0,-1.5,2
2019,Proveedor 804,P98244T,21.0,45.0,-24.0,1
2019,Proveedor 804,P98246T,35.8,45.0,-9.2,5
2019,Proveedor 804,P98248T,39.0,45.0,-6.0,4
2019,Proveedor 804,P98249T,33.0,45.0,-12.0,4
2019,Proveedor 804,P9825,32.25,45.0,-12.75,4
2019,Proveedor 804,P98250T,37.0,45.0,-8.0,6
2019,Proveedor 804,P98256T,32.75,45.0,-12.25,4
2019,Proveedor 804,P98258T,18.0,45.0,-27.0,1
2019,Proveedor 804,P98259T,27.75,45.0,-17.25,4
2019,Proveedor 804,P98260T,32.5,45.0,-12.5,2
2019,Proveedor 804,P98262T,18.0,45.0,-27.0,1
2019,Proveedor 804,P98263T,34.333333333333336,45.0,-10.666666666666666,3
2019,Proveedor 804,P98264T,43.5,45.0,-1.5,2
2019,Proveedor 804,P98265T,26.2,45.0,-18.8,5
2019,Proveedor 804,P98267T,37.0,45.0,-8.0,1
2019,Proveedor 804,P98273T,56.0,45.0,11.0,1
2019,Proveedor 804,P98274T,31.0,45.0,-14.0,1
2019,Proveedor 804,P98277T,47.0,45.0,2.0,3
2019,Proveedor 804,P98278T,33.333333333333336,45.0,-11.666666666666666,3
2019,Proveedor 804,P98280T,31.666666666666668,45.0,-13.333333333333334,3
2019,Proveedor 804,P98281T,43.0,45.0,-2.0,3
2019,Proveedor 804,P98283T,37.0,45.0,-8.0,1
2019,Proveedor 804,P98284T,56.0,45.0,11.0,1
2019,Proveedor 804,P98286T,18.0,45.0,-27.0,1
2019,Proveedor 804,P98288T,21.0,45.0,-24.0,1
2019,Proveedor 804,P9829T,32.666666666666664,45.0,-12.333333333333334,3
2019,Proveedor 804,P9830,27.142857142857142,45.0,-17.857142857142858,7
2019,Proveedor 804,P9831,56.0,45.0,11.0,1
2019,Proveedor 804,P9833,56.0,45.0,11.0,1
2019,Proveedor 804,P9836T,47.5,45.0,2.5,2
2019,Proveedor 804,P9837,29.0,45.0,-16.0,6
2019,Proveedor 804,P9838,37.0,45.0,-8.0,1
2019,Proveedor 804,P9839,34.888888888888886,45.0,-10.11111111111111,9
2019,Proveedor 804,P9849,28.666666666666668,45.0,-16.333333333333332,3
2019,Proveedor 804,P9850,56.0,45.0,11.0,1
2019,Proveedor 804,P9854,24.5,45.0,-20.5,2
2019,Proveedor 804,P9856,21.0,45.0,-24.0,1
2019,Proveedor 804,P9858T,17.0,45.0,-28.0,2
2019,Proveedor 804,P9859T,56.0,45.0,11.0,1
2019,Proveedor 804,P9867T,49.0,45.0,4.0,2
2019,Proveedor 804,P9872,38.25,45.0,-6.75,4
2019,Proveedor 804,P9873,37.0,45.0,-8.0,1
2019,Proveedor 804,P9875,24.4,45.0,-20.6,5
2019,Proveedor 804,P9878,56.0,45.0,11.0,1
2019,Proveedor 804,P9882,37.0,45.0,-8.0,1
2019,Proveedor 804,P9887,34.0,45.0,-11.0,6
2019,Proveedor 804,P9893,18.0,45.0,-27.0,1
2019,Proveedor 804,P9895,35.333333333333336,45.0,-9.666666666666666,3
2019,Proveedor 804,SE5004,23.333333333333332,45.0,-21.666666666666668,3
2019,Proveedor 804,SE5005,30.666666666666668,45.0,-14.333333333333334,6
2019,Proveedor 804,SE5009,33.333333333333336,45.0,-11.666666666666666,6
2019,Proveedor 804,SE5011,29.8,45.0,-15.2,5
2019,Proveedor 804,SE5013,31.666666666666668,45.0,-13.333333333333334,3
2019,Proveedor 804,SE5016,43.5,45.0,-1.5,2
2019,Proveedor 804,SE5018,41.5,45.0,-3.5,4
2019,Proveedor 804,SE5020,27.5,45.0,-17.5,4
2019,Proveedor 804,SE5023,30.0,45.0,-15.0,5
2019,Proveedor 804,SE5024,28.25,45.0,-16.75,4
2019,Proveedor 804,SE5026,29.5,45.0,-15.5,4
2019,Proveedor 804,SE5027,32.0,45.0,-13.0,4
2019,Proveedor 804,SE5031,33.333333333333336,45.0,-11.666666666666666,3
2019,Proveedor 804,SE5032,37.0,45.0,-8.0,1
2019,Proveedor 804,SE5035,16.25,45.0,-28.75,4
2019,Proveedor 804,SE5038,22.0,45.0,-23.0,4
2019,Proveedor 804,SE5039,21.833333333333332,45.0,-23.166666666666668,6
2019,Proveedor 804,SE5040,21.25,45.0,-23.75,4
2019,Proveedor 804,SE5042,29.333333333333332,45.0,-15.666666666666666,3
2019,Proveedor 804,SE5043,31.625,45.0,-13.375,8
2019,Proveedor 804,SE5044,37.0,45.0,-8.0,2
2019,Proveedor 804,SE5045,35.2,45.0,-9.8,5
2019,Proveedor 804,SE5046,29.0,45.0,-16.0,2
2019,Proveedor 804,SE5047,35.5,45.0,-9.5,2
2019,Proveedor 804,SE5048,34.0,45.0,-11.0,5
2019,Proveedor 804,SE5049,21.0,45.0,-24.0,3
2019,Proveedor 804,SE5051,23.333333333333332,45.0,-21.666666666666668,3
2019,Proveedor 804,SE5054,22.333333333333332,45.0,-22.666666666666668,3
2019,Proveedor 804,SE5055,30.545454545454547,45.0,-14.454545454545455,11
2019,Proveedor 804,SE5056,46.5,45.0,1.5,2
2019,Proveedor 804,SE5057,29.0,45.0,-16.0,2
2019,Proveedor 804,SE5059,34.0,45.0,-11.0,2
2019,Proveedor 804,SE5061,28.0,45.0,-17.0,8
2019,Proveedor 804,SE5062,26.0,45.0,-19.0,2
2019,Proveedor 804,SE5063,27.5,45.0,-17.5,2
2019,Proveedor 804,SE5064,39.0,45.0,-6.0,4
2019,Proveedor 804,SE5065,23.0,45.0,-22.0,3
2019,Proveedor 804,SE5066,61.0,45.0,16.0,1
2019,Proveedor 804,SE5067,34.5,45.0,-10.5,2
2019,Proveedor 804,SE5068,19.5,45.0,-25.5,2
2019,Proveedor 804,SE5069,36.0,45.0,-9.0,4
2019,Proveedor 804,SE5070,26.0,45.0,-19.0,4
2019,Proveedor 804,SE5071,26.25,45.0,-18.75,4
2019,Proveedor 804,SE5072,18.0,45.0,-27.0,1
2019,Proveedor 804,SE5075,17.166666666666668,45.0,-27.833333333333332,6
2019,Proveedor 804,SE5076,36.666666666666664,45.0,-8.333333333333334,3
2019,Proveedor 804,SE5077,22.333333333333332,45.0,-22.666666666666668,3
2019,Proveedor 804,SE5078,37.0,45.0,-8.0,2
2019,Proveedor 804,SE5079,29.0,45.0,-16.0,2
2019,Proveedor 804,SE5080,35.5,45.0,-9.5,2
2019,Proveedor 804,SE5084,19.0,45.0,-26.0,3
2019,Proveedor 804,SE5085,30.0,45.0,-15.0,5
2019,Proveedor 804,SE5086,15.0,45.0,-30.0,1
2019,Proveedor 804,SE5087,18.0,45.0,-27.0,1
2019,Proveedor 804,SE5088,21.0,45.0,-24.0,1
2019,Proveedor 804,SE5091,22.333333333333332,45.0,-22.666666666666668,3
2019,Proveedor 804,SE5092,56.0,45.0,11.0,1
2019,Proveedor 804,SE5093,33.0,45.0,-12.0,4
2019,Proveedor 804,SE5094,35.5,45.0,-9.5,2
2019,Proveedor 804,SE5095,34.333333333333336,45.0,-10.666666666666666,3
2019,Proveedor 804,SE5096,25.4,45.0,-19.6,5
2019,Proveedor 804,SE5097,31.6,45.0,-13.4,5
2019,Proveedor 804,SE5098,22.0,45.0,-23.0,4
2019,Proveedor 804,SE5099,30.666666666666668,45.0,-14.333333333333334,3
2019,Proveedor 804,SE5100,20.0,45.0,-25.0,5
2019,Proveedor 804,SE5101,56.0,45.0,11.0,1
2019,Proveedor 804,SE5102,31.0,45.0,-14.0,6
2019,Proveedor 804,SE5103,56.0,45.0,11.0,1
2019,Proveedor 804,SE5104,33.6,45.0,-11.4,5
2019,Proveedor 804,SE5106,37.0,45.0,-8.0,2
2019,Proveedor 804,SE5107,25.333333333333332,45.0,-19.666666666666668,3
2019,Proveedor 804,SE5108,46.5,45.0,1.5,2
2019,Proveedor 804,SE5109,37.0,45.0,-8.0,2
2019,Proveedor 804,SE5110,22.333333333333332,45.0,-22.666666666666668,3
2019,Proveedor 804,SE5111,13.0,45.0,-32.0,1
2019,Proveedor 804,SE5113,19.5,45.0,-25.5,2
2019,Proveedor 804,SE5114,32.333333333333336,45.0,-12.666666666666666,3
2019,Proveedor 804,SE5115,35.0,45.0,-10.0,3
2019,Proveedor 804,SE5116,18.0,45.0,-27.0,1
2019,Proveedor 804,SE5117,24.571428571428573,45.0,-20.428571428571427,7
2019,Proveedor 804,SE5119,18.0,45.0,-27.0,3
